,NU_INSCRICAO,NU_NOTA_MT
780,462ebc6f18f85a16beebd8a63e718699aa93572e,468.5067389481146
781,e41c66eed02a9400e8bb1505ae636596a583d7d9,390.845591773729
782,8ab92e2f6f4d494b69976e66304220f352d2ad9f,549.2243279311285
783,94f386538c336c10a7fcc50146ac4169f61ac45a,-2.8175286806471718
784,f1a60dbf27d45718d2e7f4273550ce8fe666e322,-2.8175286806471718
785,97d511faae7f1b529895edcc0801680941372c89,423.0699059751437
786,58543bdd88bbfce047f94c6024113f9c67443ccd,456.96099341345337
787,7642f912f9f38d1ffac323b663a90b6cefef510d,-2.8175286806471718
788,a8ff98be02bcfe5ee1b05b1750db420c784f10ea,528.3005396863891
789,43abfac89c4274d0247013b7f4a72ae44f40b690,585.3587646539193
790,c97f92f5a40287103a15825342c07c6934612f91,536.1373406904249
791,22568c4df5730d237a6d04638236b4a4275045b2,405.80915547664006
792,113ccbcb274b0f8954abd840d3b2dcd071607c48,472.4128542776284
793,e0fb4330b31139d54c03d4aabb28630bc8c04f2b,569.5702127987945
794,562bb73f31a3db46c653a8f0f6eaeafa26f84d9a,512.0384245593118
795,d318cdf726e75a85fb06b76f0706d82a39d5f529,507.9744332941649
796,bf48d7228b91020d3a303075f3da43cec0010a0c,-2.8175286806471718
797,5e77bc36ebc7b7cf269fd451d7a932505c4c60de,-2.8175286806471718
798,116e49b21d5e738a4c69465bf20533a7fd585387,552.3929782767757
799,c2be312fbf3fe56179cee4416c1ee84ade5f4106,405.5472326270345
800,9bdfb153d795b81949f9a5ef90748ab1fc30f40d,477.27918999145527
801,1812ced2834635024cb12366e123ce639e72ba00,-2.8175286806471718
802,e7ee28c592cf44e9f8a7f0ba2465e3c8e096beef,-2.8175286806471718
803,296f962d9811dc774920859f38e90711223aeb71,499.0764550628134
804,7b54235cede4dc0f4cc456d477e2fe3e36312242,-2.8175286806471718
805,74079588e7f80c24c90c275c0753fff1b82fde04,493.47364995944275
806,98ea40f72dbdf492c2f9d72223ccb4e3b6909542,460.03249575705325
807,41981451665840cc11c4a9a55034ccda5058953a,-2.8175286806471718
808,359af3a290a0542fe3bda2d0f711f6ac48ceaf59,422.101231282325
809,b26072005ef6318e6365d49229cc4ca9f278a92a,563.5362257227164
810,81ea629aaf5c8a03413b8e3acb1ba509b03b97b4,361.56491251257836
811,2790bc72f48799f3c8b65994efe66579cb4c86ab,-2.8175286806471718
812,811c61798b17a68d456415ed704967b92f369366,-2.8175286806471718
813,44c3c8ed6d54ed6c23b5690fd7edc54b7f64804b,418.6020338809951
814,6f6c43f2567f080b6cc85b120e03b4cb192888fe,520.6587926187881
815,2d4db02e840bb73a3d079f65fad97ba47bef2649,468.5855371696033
816,d16ee29661d6438fd246ac1361551391316b3c93,478.8556188860004
817,ef88ba7bff10c3901a068763fd308ec0f669989f,511.2088269345499
818,fa7c7baed670c091595d5241ac60388158d865a3,486.6383845562282
819,2eec2a8804041d45e6aed36d780af42077db9738,-2.8175286806471718
820,e1b13253d0c6d128395ef9038e81b867ccffd75d,-2.8175286806471718
821,4b1272abd1c223c6b3866738343d0d1a187bceee,489.57848590555517
822,9b3ba216b99a9facb99d291a24ba7f31f7c16d47,578.0035873794036
823,b30564e6725ba49f41a300b9d5b4a4d60dbd2e96,584.2088833183648
824,0a0f6d41a696188ca2f0cc6ba86ab0dc289f71e7,-2.8175286806471718
825,6b97e401a2380ea07eb4cd9b23a36c2f65bb571f,509.0924108649403
826,9339e7edd9c9f1fd6315d21cfa5b8a1cbfecccba,629.076484087268
827,96adeb926d2bf38c47605752b4583e2421670498,-2.8175286806471718
828,85532a763d300142aa5730640d6557e951c9d5a5,482.3309754348681
829,1d0c6ccbedb71ac35c84230c2178b1e63121d981,468.7481574536315
830,d9f19fb6fb2930ab8b678a7b0323002ad203037e,366.9146827478255
831,548afb11f5558a98d60d15812ce420183be2384c,452.050930928798
832,c71e696d1da963c9ca2f3721235636f0c11a5214,-2.8175286806471718
833,0df706507e7b9949fadee6ca5d133b6121dab638,416.5630105031528
834,273f728f72746a324f8edca20016b31ebdfc69c9,521.6288752337309
835,315664ca896144a5b09dd9fefa1118c077850632,491.27376963963627
836,270beda937aacf0ccb92f8c1c79f8ece81631474,-2.8175286806471718
837,2b16ff985a0e98893657e86f03e31a1b9cbb76b5,457.71869624873165
838,72015742f88294ff22136b796ae21fa3bd7ff783,-2.8175286806471718
839,e76ff15c117627b54fd9982e861f440dc768ecc5,-2.8175286806471718
840,21fd3328af19163fa8b6aa5379c514cbb80aa40c,628.5615007205784
841,5fa5d2acc9f8a67fb4429935481b238e2bfc304f,583.7562343521361
842,0bd355cec1d9f3a77091328a3a2ed00055ef5b8c,127.22558497091117
843,82d0f31d745e2bb538a7b2b4e3b9d12fe8410afc,-2.8175286806471718
844,991f7e20c95b8ccfe1e778cc46271298255ef03c,546.8476054545479
845,74fce1f1cb212c9bd565c567e67dd36c4c8f0195,583.204568091888
846,15e213eeafccc2104b09e68d19bf0d319e6b3d23,486.1560001487044
847,1980b884a95091958fed36f2a25f4f67d951307a,493.87450260847476
848,85d8f06a32db9cc5355cf0697f01f6f72ee6990e,523.2790770989454
849,bd6f17903c51d67ddc4dfb0ae966e71d6d7de048,561.2931809755091
850,0d607b93f4fb2c0bc4a101d049aaa2afd95c2403,511.0464759393215
851,38322f95e4b41e66fe73b075cf7a85d8eb1f4078,603.3171687948966
852,17b5dd38279725f7bf42fd672087d34581aac7fc,553.3182624765248
853,91be8aaf2eaeab553df643e309d7731f55951416,-2.8175286806471718
854,8309b6e358182075fe70ff33ffb819491bf7dce4,541.3468700608241
855,05152b3d0b3835e47ba4a0f645420453ec606f11,-2.8175286806471718
856,18cc562b243cac2c8f6e88260ee7de9345e511da,497.53026927425003
857,e300b2071c31c00ccce1ed056a9ba5cef3257509,94.6078345091863
858,b8574cdb72d7c948c3c536501930f4998cefc5f8,458.92849912876176
859,7ca98c72cdf85704e7b3a4380c875482b6ad82ec,536.4199639187714
860,642d4d14f3a42c4c70371c9e647d87c350756dfa,627.2758539117879
861,5274f6ec4abf32eaab809472f94c2ccbf7cd1b44,-2.8175286806471718
862,6047a4238c87b04f722c0bf2705289ab82c0ffd6,477.6469241455025
863,c2cbe6a23cc008611e77294497830f9e92e8bc97,627.4513854420541
864,8635319581b84dab491c5ebbb9f2527208044d6a,451.3555804165918
865,393aac47666d86df377cf029a6e4405d58ee8865,-2.8175286806471718
866,7c57d6e43c628184d269344c670fa6ed8596ec86,-2.8175286806471718
867,baa3231770de496cd7901551292411fcd175d6a5,454.9245971295004
868,deedf4f96c04de5d73e84bf87eb67e07de11df96,-2.8175286806471718
869,4bf785c67b51c1b629cb1e3f2f3b977efebd9a05,392.74902775750934
870,4a2ab5dfbbfaa5c1aa85487050b2bb4f6f6e2229,467.28782017040106
871,9306c48c3b1941bdc4639843294326772caec025,544.0006897619046
872,4d911ccccddde4e30483e3f79293bc0c936176ea,514.9858721083233
873,c196ee2052027994534830c4326b3f636f1b74d2,494.96324563251005
874,915efb3607fea8a03fd1edb816c912cc537edb9b,555.6785364454272
875,ac1df349db67d05cd3b442fc71eec050caee4525,457.8472969401008
876,0f3c9e3a3a04bceae80f3e5367e64516e6ef5ed8,-2.8175286806471718
877,603c228e78a4706ed100c1c07c76ecc13288425d,503.3219197271098
878,118799dfc52115ba91843fd2c77400493a8c2720,451.344321515135
879,23b99de44a07ea38f827ad0714169bae4bcc8711,511.17459463873234
880,895b5ffe20d0f0f2dda0c350b87b6f72519bd626,464.03960054959845
881,aec4c0beeb85804832670209b2184df3b3c600ce,426.65161178555053
882,ccab52a527f2b492e0e65c70afb5266c53351197,-2.8175286806471718
883,1f92470fe8137bcc16059dff0384cde43e2db448,582.3584072179528
884,3dcbf6f39004474343ddb2cf52cd58ede4aad3c2,494.5552908074322
885,a62072894278c7e7aab0c7239d2ef25e259c9849,380.5413483311935
886,d4ea760a67ed0ba257c76fd9a197708642e8bc62,487.3996158084863
887,9f56aea741a82168d02d038c0575cc392237000f,-2.8175286806471718
888,53e74317befbb39e2f5c738c306fc6d34aaa192c,464.12133367817
889,2c9618dd62fda981e539fca57ee3be6b6de870ae,428.5775711130516
890,8500865acd482736233a43a6b616705bec5928dc,479.73475586441185
891,ff1e071446d5f6c03e9cf20cfe0476a4db8627ac,417.40750145486066
892,fe1d5e20196d946c045d658dbd81de762c858bba,553.4131668549894
893,0fed213d36822ff189430e3b844e420b84783559,72.63035890254903
894,6b1071436aa5429f5ca0f6603454282e572d5ec2,470.0672263809227
895,701b94e2722c3bccbd419973779c74cd901cbb49,516.4712304101167
896,e1e0f0d959f4966498b7cd1b8aabab29bd90c7f7,399.2878389572862
897,40272b7b6944953d19441f3d11db1ca6259036c7,535.0961382816006
898,3aa252c007ed0bbafa2ace65310083a6d48e6ebe,516.2668112257008
899,ae5b05ce0d8d567328db7bf3b32947fecef73870,-2.8175286806471718
900,2da6c6fcffd9bd22e13a8717b62ad8b7eb4381e1,390.74703533538957
901,189c4106bf1678e12e9891b3688337a22f2f611d,-2.8175286806471718
902,ad1a5a001fb410e949c882c3cefcaf88311f6fa8,65.17859590909602
903,57aad26f657f508f28e7a4c7d8917a985a54b44f,446.20995311874464
904,61df053a75707ec0fd8e8cbe49f5bb79e7d20328,535.5209345202061
905,204da37333efada9bd5864510185eb8c4d41fe48,-2.8175286806471718
906,69ad43874be3091574f051ca334483f5953a7e37,-2.8175286806471718
907,f212e61eadee0388447fd7aa71a63b5b231ec46a,424.89735359694765
908,08bda823dfcbcbe45c46e6666268434b54a875c7,60.292977859668724
909,a1e1b1477bc37f3aaf4359bdef31cab9f8d4fffa,93.85272313093856
910,e50870ccda7ec32760ee23f08e9c9dbf0288f47d,543.0786113427489
911,067c07859139fba60b96329bbba80fed79ed9535,536.6900860557705
912,7355cdb97afc51c0d4fb1895d407adc1a826130b,395.1193080950485
913,3c69a9f903494bc62eab1f114782bf8eb8380e95,477.31165882377474
914,2189f7079585e9c5036b0cc92a1c7dc065aae1a8,-2.8175286806471718
915,74aaf71b443f1ced65fd4c071acc0b5fe9079b97,443.9597802402022
916,f6b570f463b91beb332e1e5be09838dea7214790,362.34182024094804
917,cfa20d03b8d493eb00a3e91d3dd0f93573e625f7,557.2620120651013
918,23f42cbb61a06a505bc0fb98585945008f83f1cf,437.00728871133305
919,1b148ac62bb092fc8e1b5340ac12924dba7d3715,480.8253902167967
920,a714da15af9873f1ef20fae52901a9ac1d8ade35,492.202358178179
921,1db7ee0e01a793bac520aa333f51e963caa92d4e,-2.8175286806471718
922,6c45e7e2a9578ff4887d8bc05ca5ab4faed336ed,525.679866506274
923,0002c409e1ee2353dbff680d9a7e77a5f0b50a94,476.38022607806556
924,46eefba83d46b5adb275c69224fe09fb630d5358,568.6571351411035
925,f571bde7cea96e93003f7883f1b9850f96fe9c6a,519.236393716568
926,e248d194082a8831734a6e3a34a58f6aaf5039d9,432.56938566926294
927,e386f7846ab26c3732b27921dafef4c7d9e5f7a5,-2.8175286806471718
928,3490b0c6fb958daf5fb36d327ba17d34ed8abd90,461.5773842388007
929,eb43926f5b09278e6bf0d34a2440bc8670244656,425.7954841510262
930,893adc250ec2d94bf7fee352c7c17cb765d333b6,475.99037711698526
931,25ce5386c14ad7d2b09b2b8ea40f60a5bd83570d,462.9837953994513
932,21e7c065af2be78876ed12d2efa20420080f6275,460.6964719834981
933,4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,482.0779398721498
934,972908d6e89a97159ccb1dd1d4892cb970cae6a2,476.1371251224213
935,685b9a65ae48916267ab7503f8f55a3a466abd77,615.0418095228617
936,8064c6c452997eb96ae79e2d5d3c348581e78b14,576.0381346508634
937,8605485ed65313a27e96f467456f1a53f1107500,511.9162729460559
938,768fc57d371dec37913eb51f11818650d83b7e63,474.7349711527605
939,9ddd5a166c6c32e390e4f439437e444546df1187,-2.8175286806471718
940,8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,438.88733574750677
941,f6554ffa8707a96d87ac0a3dc3380505dbe25dea,533.4684063007712
942,be93a3a5cc2fb1ddb9d47ad74f85331b75348778,433.97481496730944
943,689b58e47a677df619a3ff52d548b7248d7659ae,-2.8175286806471718
944,0a80c4d2e908eaa854b6c500ea28ae09e491a823,-2.8175286806471718
945,b0d03f4d46aa50849796dd95473755112c1fe26b,431.55928157579615
946,02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,460.6799274078761
947,fd4666997792a70aa3116ea109dd8b756f5b2135,-2.8175286806471718
948,a54ddb5376fdacf5cd1f0d1add5ded62330342b6,507.3092098730075
949,28f15b94a9475a6ee13da565eca0c6afd162c4b8,457.06122106041107
950,1bceec9f2b9439b2ba4733e3527da7d5063df496,420.12817821352013
951,2dfad9a8c00252be6dee24e3377e0ae4e57f2d06,-2.8175286806471718
952,9b48a44fbc521e33f99bcecdcc96ffc598e6e632,414.5934194027023
953,9f857ceeebe43dddaaf84f944c3c94a664ff2bda,536.0983947070797
954,630b1e2b3adcf90f1c930cad9e871b174cf12c1a,-2.8175286806471718
955,fc0624bcc7e605b2d20a3a16857675498491654e,475.72723074989653
956,5f0ab4a373e3558a29da52aff2b1d4cf7fde4404,-2.8175286806471718
957,6860ba98c2c65893de299e4755087d5d6b6a6033,442.3578528273893
958,70130a38cbf5e620b6ab5122bd69566791902b7e,-2.8175286806471718
959,930383c9037251c38e40ad9843534cd98c91a0e7,-2.8175286806471718
960,4f2370175e8559143c43b30788b65260884ea2f9,476.40491861347516
961,b82ad5b2113a68659252db9051093cc05087a38b,-2.8175286806471718
962,837c933e6e8b380e440024abe3eb4ce9a7ad6315,499.23355595834107
963,478cf2c66a99d0106080fd93fff65c9a56b04453,-2.8175286806471718
964,2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,498.87055053394334
965,1ebb9d6032291ece52576d2d08192d9b2b99f454,617.4131783479645
966,d958d954eecd475a0531335ec908bdaba301921e,474.7575872401858
967,14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,432.29222938835477
968,ec522885b9a426515641c1c67a5528e18f14bf5a,-2.8175286806471718
969,69c2149031d76ac0451f02e2c9d0de205806a07a,-2.8175286806471718
970,3834a3cc23a38eccc9189e8bee7ee358b75fd635,434.1751807718976
971,d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,459.37571828795916
972,ef49c026fc5471e8c1b56e3fb2419b946a33c76d,460.15159961390674
973,9374367408d6d3a00bd23fafb447f0fe9800b278,550.7493803144218
974,f2cbaa558fdbbf3d649ae65ef94a9d04b37fa58a,-2.8175286806471718
975,c8cf85985775108a962f206bbc07f9b96edf577d,428.73932547152896
976,fd2be6be460aeba8ad01303ec1c734b3ce6f9e68,-2.8175286806471718
977,22c4abf2162ac430458742f60e265835362dc7d3,-2.8175286806471718
978,e4220a05813204f233d232a847cf24d60fc460c0,562.5951426455747
979,bc94527b84d81f7092c3694e357b02eccad91f1d,-2.8175286806471718
980,66a58d3b1020e10bb366884a26853f1d267bf42a,421.4205623513691
981,83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,428.7932791087891
982,d084e1c3d7146dbef3c6481a96359948bf91d7db,449.8207688221368
983,9888d8f325173fc4f4bac14903ac7b770478e1a4,-2.8175286806471718
984,da3e65bf356c83ae8b3d572a791a96b8dfdaae63,544.7890652222604
985,261b29785844821814715b52511dbe7bc6905168,512.6499644880432
986,cf9a14508e8ca7b8b1d655e3d9dac3c7f6cddc94,-2.8175286806471718
987,f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,465.8726052191713
988,8883c8649e0df6462c6f4a06ea6e9595149bf6ac,495.18369916083003
989,cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,530.7660204157983
990,2aee59a8709e9bbf7de39903fe1172fd948e44c1,553.2216149377032
991,cf71722a9c4e583c4931ebc390cfe917e63e80c1,476.283478320781
992,77b20dfbf4075cf839105980792b7298380acabb,-2.8175286806471718
993,ec3d4ba8f80c75414b4e87994cf0058ae2b1fce3,-2.8175286806471718
994,39905ee60f2cfbd2c06e6af96595c470ccf74d3e,424.9926689513486
995,0c7978c01fb8fcf7c0d48935c0d66410d8ee2c2f,-2.8175286806471718
996,0e326387495f24745d2bc6110ac18f3580e56290,558.2103983416196
997,f94f945618e9047bdde48cc06cc7a6e0af719a37,409.2859595547157
998,0dcb5c89c0eb43936e7f1366f1dc76fec085d040,465.0640127658389
999,3d4c1727853053cb5eb4d407b22396e314509d86,-2.8175286806471718
1000,580063acdd223dad07639900466c199c7ec6de6f,509.51688871835387
1001,265f10f7456631dec2915feb97ca6b706d8afb34,417.7077603572529
1002,f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,572.6174643183053
1003,5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,-2.8175286806471718
1004,c60905dd75c5c4ea022000a0d832d19e7b1de7d9,492.40687123561594
1005,6d599c950879cc9667cc49f0bc52ba4868387962,-2.8175286806471718
1006,7ff56884aabc69f1d8b14577a6407ac705d35620,394.7788473595626
1007,68199e9559d14e9d3619b1d9d5c2ec12aaba571d,506.83942783031347
1008,f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,-2.8175286806471718
1009,421ae8bdf8fcfbd12912424dc6b99843ff81f50e,-2.8175286806471718
1010,3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,474.0887221950406
1011,424bdb568028c00e963fc710f7a31107978feb84,407.511963631413
1012,9fc249e4d6dece656c8796d34208d45dc535c3a7,542.7983658905939
1013,827c808e5a3d17b81cd7cb9434f92b276416a39e,502.16248511113145
1014,3b14b7a79a33800100b57153088a4658c2979c57,484.2741493955876
1015,5916e2530308e5ce4602179367a5372a5f5135e2,467.7063671306817
1016,a5880689fa0d7e2b80596a17c3f6a9e85439d398,551.1299349760316
1017,c8cf5c4159c454809b801ea438db3974e8242c7b,502.3930109714856
1018,77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,639.6727041340039
1019,19b8b06263c22bc148bd3e79ced71751b0462f67,-2.8175286806471718
1020,68043cf6df7116c4fbe9e8c461155a79d1149997,511.2095250823226
1021,ffbf2b9497516c22da904a5736fef527ba8b868f,438.83643591322294
1022,5001def5a54c7352a7f5efe6ca553cddeca44e73,506.41139475120565
1023,3c0db6da5f1639ebd267f63eaf86ac8569a8527f,626.2707239336221
1024,c69d18e6e6b386e2e1592648d9e2366de5f64c06,-2.8175286806471718
1025,c57a918711e5f9909c06865804a1cc13ccb38936,480.0015620024043
1026,d43c8bc37d22f63102d62317b61cbcdb1331054c,602.5974285347211
1027,373440621611720645f51dbbada979c89bb14cd9,527.9817069702733
1028,6cb9ea06bba586157fee26eb9d3642894fd55b43,449.97709847843777
1029,b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,-2.8175286806471718
1030,84db81d48417a1f9bef9a5b72a0eb395b5a9846e,502.4738343892647
1031,36f872f6120d768d0659a8dc67903c0ebf85f7e1,417.5646594843565
1032,6eac66cd9ec970d8887a7df2ed69c132b8049521,-2.8175286806471718
1033,194268c39d944ac4b3930c2c0bd8342c15773ad0,-2.8175286806471718
1034,32ecd1831c2972d2e350967d4c96614030d9c2e6,417.7372928613416
1035,d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,-2.8175286806471718
1036,9f9fc9c670143177022b7ea79292186768fb3849,451.6759218485485
1037,fe8333dd7a48c2c6da19394b93e6413b2d969588,616.8440029815749
1038,993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,500.4238021083095
1039,e7155d360d9614f96d8f28af8cebee412228e753,501.5431730540801
1040,8bc5a02113c1d872fd3d7c745df40e622400e51a,600.7497127129927
1041,2900ff93d1f83e953e0b7abdfa3fb081366c967c,-2.8175286806471718
1042,e3674c21fa2357713f79e3e228580d7a772c62ca,559.2477754593306
1043,7c8d53c9ecdb67403aa3a048a3d91f076934b160,-2.8175286806471718
1044,406d38e4421757935a3e7898f767a98c306e4015,-2.8175286806471718
1045,9aa4a411cd914b73b9d2843d50f7796dad1c0969,447.0175665319184
1046,061ec45bddd19204b4ed9e1cc794b116aaffcd97,546.7038604997899
1047,a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,481.6589552221655
1048,0cae68bb07813f6be4f476c21d699c697cb479d9,-2.8175286806471718
1049,1ab6ff506119fe0fb2b17147c7019e7419a4be14,363.82992521330334
1050,83400bcebb04d1605ad7d37568b1bf4bde04b494,443.434862368673
1051,54899865c8bed8eb4d54c8d4c8ae09a30864290c,648.8094813114949
1052,63e7e834e16f11029f62736780b3a101cac5e5f8,573.730975136456
1053,dc7a06efb8feb5e397b1d57d5478e2965322e80e,486.2199122385173
1054,625786c698ec763a4dbba2978876dacf605d42c8,-2.8175286806471718
1055,8ba8d9f7e4d980b58556226d906e2236659cda4f,371.6813584912072
1056,db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,-2.8175286806471718
1057,ef52f1830fe4acb0d7ce223353a239b3fac81925,450.87112829164045
1058,873ca0475258c0454ff969ff7f8b779c30729f48,460.96545521312254
1059,43d7bd465f67853f09b8ea211afa8cba29d6452a,385.3729622053283
1060,0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,438.99012461966834
1061,691a5440a2e6406b5444e5322ca44e06ccb3ddf6,551.4035398510334
1062,49a9e7f2baa21147daed25a03be27ef0d785cdaf,423.1478746995986
1063,f9f2a8ef22a9ca0df9043d97f8091821346f7efa,553.1769924773673
1064,2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,540.835804650274
1065,97854c6bc17f30f476dc404dc3e74bda38afb8ba,-2.8175286806471718
1066,c57e5c73a18d895c0d10f18f4ca74d5073c16698,535.5425455203476
1067,2ed840bcb61092680e034399b5b638d6492e146e,-2.8175286806471718
1068,20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,444.0898483609214
1069,1a4a30ccca625947b0d2a60f25702e8066320f5c,-2.8175286806471718
1070,291eda98ff5f826d1adeec3ce1efc385ece76e7c,458.3718439494301
1071,a976f1e8f9ba929071999ca384edb2f2bd0e0026,482.1599069155685
1072,fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,-2.8175286806471718
1073,601eb56c4870e7f3ce567bef879997434fab6978,449.1763143474503
1074,195b20dc6c758d0fb1709ceeb16fff1be40ba63c,479.57674823921025
1075,8d2007f35400585b1a23535658a56e3f56deae16,596.6103197723849
1076,504fb778c3000f0f74c49d28a157ef535df7b26e,531.7482319122
1077,41486a1936312d298dd64860a5d146bbe6e1f6ad,475.0574654838552
1078,9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,-2.8175286806471718
1079,eaf79174460e09e7653d588de06f97e1bbd42138,484.64566042263505
1080,cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,389.5199418140002
1081,2181b6cd1a507e4be28b56bc22a49fc0c508891f,506.03696892816816
1082,5cf539ec5fbefdd7e36c73555623aef55261b30a,609.2994478928101
1083,cfcaab878786f9216a4d8433f2a46bad9276aee4,479.77340322920503
1084,1b24de7ad1184ad4a97f373e876b96eea61c6b17,530.089673079337
1085,c261830482fb017b2cca67da0781f4b8b8d83187,-2.8175286806471718
1086,62add403579d50fbee420593bd16447b10679b89,488.1939972622903
1087,d8e056958f364d9b9abc8cd7d7e464341655e324,-2.8175286806471718
1088,e00b16108ae0577000f16ced5a92205b35879b17,426.73661240281973
1089,578b34d9c52218727f025eeeb7e9ece099e7962e,-2.8175286806471718
1090,91011d06f4c11199a3ae872aacadadd7d5d75f1c,-2.8175286806471718
1091,139838127162e6aa92bebbc5651e0472286a0619,-2.8175286806471718
1092,3c4914af467ac58e125a45a078ab6cd43e13b655,444.2484275393709
1093,2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,472.466498505096
1094,df7d7db821755b6e9a024a3cebe06b8155d9c708,438.14258139537236
1095,8134453bc66345ba09033fc2118df694fa6a5299,484.5413005660311
1096,6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,387.0339915484643
1097,b04d55df23021bca201b74ffe2e63ea7f2449877,470.92037146812476
1098,3f318550fb1494cc6160d1e031ae29ac2fc065aa,496.7818673595015
1099,ef77de8ef635260390a3261262869ca5c6135f59,-2.8175286806471718
1100,2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,-2.8175286806471718
1101,c7cc0461b2c741ae81ee815a975dc6b9e514875c,501.335368322912
1102,73274817307e9baf478abdd2e6e73bab0ab26ecc,-2.8175286806471718
1103,af6c4e9ec5b12de767977306416bd0d9447d310d,380.04561237560597
1104,7b309e8114f95274ac95aad6697df953fce1d861,470.90170247122825
1105,354a476d6cc00db02bbe4bacbebe0298c14b9926,-2.8175286806471718
1106,1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,428.5780841988428
1107,adcb305091a3f8b4a9771362caaae7d2b39465c2,508.6985243430086
1108,3b08ec5615162eeef39ddf97c305601f8d6be53c,592.2336206486398
1109,dd8bf6ed8a7291b0bac35478a7d4812939478898,588.0004174696699
1110,298c9c61c87385c00c8eaa4192d153a8d059e411,449.18977511029277
1111,df79eec536e5028c8774e72b5ed0ea72ee8f63b5,-2.8175286806471718
1112,64449fe7c928f02f796c5b0d527c681b537f7859,423.95068826899626
1113,bfaa66d24544cca4105e4364d9228bb8dc61c14a,-2.8175286806471718
1114,62d6fdccdcae41351a63bcd346eb65178c0481f1,-2.8175286806471718
1115,5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,556.7790653635982
1116,f0d08da594cee151c351acda8e05cedb7aa8f2e6,569.5992777917422
1117,cd2030092aacaa9580845fc92189ad3bc1a88129,431.0012525272324
1118,1372e1ae0bd729de3f59baae76f62b02b73b21ac,499.4870814657477
1119,3a74629fd3af085f644ada2fd31359de263dc95d,446.9642532961904
1120,c5c4d066740c70017879a186e3df0b148edb1785,447.1702962738846
1121,93622845055ef268067ee6964763aff9683e8360,403.4004176133046
1122,5201a5f9e394334dc5fd4a496f8f50e6208d19e7,420.1654011209027
1123,7e760b93b2a189673c81aff7015aca45b4f50f3e,450.15031703689306
1124,eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,-2.8175286806471718
1125,e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,453.93343567930447
1126,04013eb3b9f5e047e3c384cbc124d6be434890c1,435.6215049089051
1127,da0d4b43fd0c5896ab67944d72aa269aa842668e,602.0814906309347
1128,27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,477.4328879346632
1129,bf751d79db8096cf876ac75002003bf2a7da2035,463.12331410384104
1130,6e85f5878fde0da41bcbdeb1050e561c334bc31f,-2.8175286806471718
1131,726af52ecc5309864376cfbb79843e4d9bc67eb0,548.6810068823581
1132,cdad5bfc0354572880fa799d9a0af784137de4a0,-2.8175286806471718
1133,ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,469.74750218583824
1134,9cb5797ed8f7ede425ba307f769774b42460774c,454.1356699221261
1135,ac75c3f733f769455017ffdcf9b4ef75af3f853b,454.96284834341543
1136,8c408798149631973f52a14f363b604349f3425d,605.9586457825676
1137,b2994317d9802cb04c018f57f863aaa6fae7a2b7,-2.8175286806471718
1138,0f1c44bdb576aa13a22627c4415521e2a68398e9,-2.8175286806471718
1139,b04c28955fd0f07bf69fc01d69aed8d166814b31,395.68741523422136
1140,8526e4bbbef79ed45f772a3cf3f872feca4b2c78,458.4295647622915
1141,fa2603e1077c05493a48a74c6365a8d938b9bb58,454.034826980931
1142,0432abb93e94758393c78d674c53761c8e7547b2,411.3564905397353
1143,49b0b691c0182295bc83ac4cc9d50a64a5848c0d,535.7355210229757
1144,40e4c903604e672a031abf55a0e9d0be2499e19d,542.172258234476
1145,954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,547.6286422585313
1146,ae275ec587fa99cbc535a14b099e9a53418ad6f5,599.4404038632579
